relative_time,DecibelSource,PitchSensor
44672,64.83305520323151,
44743,63.60216697600691,1635.625
44805,60.89864857890272,
44872,66.91417917894098,
44958,64.60685302038225,218.87239583333331
45005,66.12377548412883,
45072,67.28306047593277,394.763671875
45143,64.1099778209786,393.79557291666663
45205,42.77058835755107,393.79557291666663
45272,42.448706220652426,
45344,65.29073172287485,262.1484375
45405,61.047154655817224,
45472,50.62578224086501,
45543,62.198343439368756,387.11458333333337
45605,36.64359874551141,
45672,36.2293896921149,784.7265625
45743,36.92670699156369,787.3111979166666
45805,68.88817488523055,787.3111979166666
45872,67.42434850208008,
45943,65.39478199817933,274.31510416666663
46005,69.80887749124264,
46072,62.61510524498312,
46143,64.4234099215884,410.8984375
46205,61.82966443549947,389.27734375
46272,68.41741093893225,
46343,64.21083119361158,416.71223958333337
46405,68.12639999180449,416.71223958333337
46472,61.09172408138051,386.75399305555555
46544,67.08807343728172,401.8359375
46605,68.61356714016891,392.1168154761905
46672,61.52322903061871,392.1168154761905
46743,68.92899305940999,
46805,63.331636309231946,851.1458333333333
46872,66.46060370443243,
46943,65.59607540832565,356.34375
47005,64.46697435032208,356.34375
47072,45.073835557363864,374.287109375
47144,38.75408560077064,
47205,42.12932991708014,738.984375
47272,43.248994970523135,740.0
47343,41.204423068733064,740.0
47405,40.85789890327987,739.3359375
47472,39.59613711071044,739.6875
47543,39.334872878487054,742.65625
47604,43.14309722244847,742.65625
47672,63.9622114848034,401.1328125
47744,68.29786182907772,
47805,59.03235993965437,103.51190476190476
47872,66.91317415337764,
47943,68.44226902805539,
48005,65.35202186757984,424.35677083333337
48072,62.25999209943712,374.8567708333333
48144,61.57261790524057,
48205,67.86132111144887,
48272,65.2152197681452,402.10286458333337
48343,67.29853928206225,320.77752976190476
48404,63.86621478169939,
48472,66.129668573937,381.8385416666667
48543,61.336793926843015,381.8385416666667
48605,64.48167212993454,385.2223186728395
48672,66.48734026297598,
48743,67.73345419538836,423.0703125
48805,66.73064242208072,423.0703125
48872,66.86891320022892,339.84375
48943,57.663704567123744,391.015625
49005,60.506438105497374,
49071,50.71362751909951,330.1733630952381
49143,58.64892404520566,330.1733630952381
49205,64.63266915090956,
49272,62.59595551083705,490.71986607142856
49343,55.687518730651306,363.93229166666663
49405,62.710784825691526,363.93229166666663
49472,54.560774199372545,
49544,63.11315532130425,503.1640625
49605,62.56423307072271,350.9350198412698
49671,68.55725593330797,
49744,70.7149011900798,
49805,67.48062761516019,203.30729166666666
49872,64.1234007070407,
49959,61.11333769755988,502.30078125
50005,69.47602064148471,502.30078125
50072,62.93858008643748,535.7924107142858
50143,66.00142261973696,402.30208333333337
50205,63.31765489320673,336.4732142857143
50272,67.98283860445244,407.2439236111111
50344,66.56295267550743,407.2439236111111
50405,60.93952320883684,
50472,67.45830633839753,410.9895833333333
50543,65.97560489882224,505.50520833333337
50605,66.79458968453037,505.50520833333337
50672,63.91685646415587,319.66264880952383
50744,67.01721817205112,403.443287037037
50805,60.94283464499864,384.45963541666663
50872,52.38304594577622,
50943,41.420764610732846,
51005,44.343453125628294,275.8091517857143
51072,44.28442580279988,
51143,42.01233208680875,739.6875
51205,40.00911062131223,739.765625
51272,38.785217955012065,739.765625
51343,38.90029586163417,740.546875
51405,41.02433705681336,742.3177083333333
51472,69.39033219878759,
51543,64.49504162962577,
51605,64.15371547032173,284.08482142857144
51672,63.442417183732765,
51743,66.64507812362177,384.73379629629625
51805,62.76906441094867,
51872,65.43663962554933,
51943,66.5044750467492,1133.28125
52005,65.9219319585287,
52072,64.52280145581345,378.31349206349205
52143,63.12109624923437,368.5904017857143
52205,64.61871883517495,368.5904017857143
52272,63.488591597001474,
52343,63.81420875252371,284.15234375
52405,61.896261673867386,
52472,66.84866358018836,
52544,62.31342137903896,417.5729166666667
52605,68.07813103963956,
52672,63.5265882263819,1197.5390625
52744,53.536239113983385,
52805,67.23218592559833,
52872,60.24687580004005,462.8984375
52944,67.53425474089548,
53005,66.49654911213221,497.12239583333337
53072,62.31823202735402,497.12239583333337
53143,63.68944431356444,
53204,59.62025837268751,1242.5
53272,59.72736812571115,
53343,61.20705515658274,148.08854166666666
53405,67.22671181427995,148.08854166666666
53472,66.24395142107757,184.25083705357144
53544,66.3560708099717,
53605,66.37631302446724,406.4765625
53672,66.86884353900878,
53743,71.21406878628517,
53805,60.5268394034255,1664.6875
53872,71.87283881173259,
53943,65.07101135383786,323.88206845238096
54005,67.31046404595031,323.88206845238096
54072,66.63608592670147,400.400390625
54144,65.90717255285955,406.953125
54205,67.70736208878931,397.197265625
54271,62.204015300920084,
54343,68.6515131193719,
54405,66.09916862515382,275.0876736111111
54472,69.50960869807042,
54543,61.915110960961584,307.390625
54605,60.497481586630364,307.390625
54672,61.37347463955341,
54744,69.87496132934506,3364.53125
54805,63.06182612863482,
54872,68.30895517288849,937.5
54959,67.95103499889524,
55005,61.04830791755003,
55072,65.42737065798312,1875.9375
55144,57.66168115696911,
55205,57.92820868523578,
55271,67.33298321139917,184.8671875
55344,66.47376220891174,233.18973214285714
55405,68.25048331526894,
55471,66.58789946779793,2414.6875
55543,66.8254370391901,2414.6875
55605,64.13126850276686,
55672,64.20952160829135,242.20446428571432
55743,60.37105240293644,293.54166666666663
55804,67.96401552318032,293.54166666666663
55871,65.43791745187335,338.21104910714286
55943,63.36561190799677,437.56640625
56005,66.85258552356034,387.578125
56071,57.15348903525219,399.26171875
56144,66.87203876723898,399.26171875
56205,69.2765702597217,
56271,62.75425845739527,1139.2838541666665
56344,62.343902160736434,
56405,67.87483428465174,
56471,59.644595199763764,400.59765625
56543,61.08193143660502,394.6223958333333
56605,57.01339121507641,
56672,62.59351820071677,380.81510416666663
56744,69.05734211568196,380.81510416666663
56804,65.19522830795678,249.00948660714286
56871,60.51422280289376,
56943,62.147890281502995,585.078125
57005,59.128101086475624,
57071,57.52368093883591,
57144,52.888593138109805,787.2265625
57205,67.45181633627791,494.82421875
57271,65.95787233878418,
57344,64.97628658953842,
57405,57.8203739501674,313.89453125
57471,62.65211342058716,393.32708333333335
57544,58.80073518565962,391.87847222222223
57605,60.64092429026279,397.09375
57671,64.08137486867795,397.09375
57743,60.112836384401405,487.86328125
57805,62.6254315989327,
57871,57.50403472676331,404.38802083333337
57943,61.79950572993077,
58005,59.01057081223213,
58071,62.897717279750864,400.4644097222222
58144,57.469850729517404,383.64583333333337
58205,62.297865005624296,391.158203125
58271,57.67655944691845,391.158203125
58343,61.999004661272146,394.69726562500006
58404,56.01863428599229,380.8358134920635
58471,53.17442769399983,
58544,61.73355581104787,1889.84375
58605,60.28246630466917,1889.84375
58671,65.09143491917783,
58745,59.27662361261267,244.66796875
58805,58.417922976135806,
58871,61.767919343527126,
58943,55.1263504176721,3383.59375
59005,57.75878295601413,
59071,61.45813678856019,123.88578869047619
59143,64.00632263368588,
59205,62.95316346214246,
59271,63.35192629249501,293.1828703703704
59344,64.32278357555944,295.0960286458333
59405,63.06967503093312,152.33482142857142
59471,60.017151121490016,152.33482142857142
59544,51.9152925867408,
59605,62.54370891355925,1218.125
59671,60.656286307844994,
59744,52.73121699701525,1966.875
59805,50.60032671844169,1966.875
59871,60.89043436092676,
59959,50.55102987042778,318.08221726190476
60005,51.10151828518272,
60071,66.86103529781109,2079.21875
60143,61.98348848408628,2079.21875
60205,61.46661889638058,
60271,62.25148718195321,297.53255208333337
60344,62.453391621254625,293.5017361111111
60405,62.72814543205318,293.5017361111111
60471,60.85130320052129,
60544,54.71743377126196,294.43359375
60605,56.36552082942099,234.57578125
60671,57.49044912711583,234.86458333333334
60744,54.76334469451756,234.86458333333334
60805,55.61882172807895,
60871,55.375874095612964,468.0460069444444
60944,53.2046825116123,234.60807291666666
61005,53.61824125423193,234.60807291666666
61071,54.380785373337616,
61144,56.15428164205956,465.1605902777778
61205,53.79684340153637,
61271,53.135150039005694,196.7265625
61343,55.16195473241978,196.7265625
61405,53.056630036500806,
61471,51.56549151331781,393.9348958333333
61544,51.82209155712067,
61605,54.70066329903049,
61671,51.67426633210038,468.1692708333333
61744,51.21077026481405,
61804,50.113547228581226,196.78968253968253
61871,49.97836174854314,233.84077380952382
61945,48.72733005791801,233.84077380952382
62005,48.67379087855645,196.36822916666665
62071,53.6489041905756,196.51484375
62144,53.59222486096058,
62205,54.82218791313271,
62271,53.59475001108376,611.8294270833333
62344,54.02524459414583,315.03125
62404,53.40501620347715,157.55305989583334
62471,50.771752465948374,
62544,49.552498685325276,
62605,50.45369927003762,512.23046875
62671,48.95947139711137,441.6875
62744,47.32369631681519,441.28580729166663
62804,49.345640954480814,263.505859375
62871,50.161638805861514,263.505859375
62943,49.749397890640324,263.732421875
63005,49.08034405724265,262.30902777777777
63071,57.30521459228237,
63143,51.44256542806504,
63204,53.30709966688919,786.171875
63271,52.806261674449104,
63343,54.194402339858556,220.1410590277778
63404,55.08948325176136,220.1410590277778
63471,52.301933788690455,220.6716579861111
63544,57.53067267385819,
63604,56.495130192269755,262.3207465277777
63671,53.57134093086434,
63743,56.2408192351335,
63804,56.144690352209004,174.99925595238096
63871,55.92221184226442,
63944,56.235077221115084,394.10807291666663
64005,67.23569197700384,351.96614583333337
64071,64.63759546058462,351.96614583333337
64144,64.14767343313856,258.9537037037037
64204,63.290360539295214,130.78671875
64271,63.9466982398454,131.465625
64343,63.410808114461375,131.465625
64404,64.07707118885219,
64471,64.10706222532522,262.7829861111111
64543,64.74802748391102,
64604,64.2059796319765,444.720703125
64671,65.29956220078762,444.720703125
64744,66.28544226425436,441.6765625
64804,63.18311313116365,441.87723214285717
64871,62.92001180932742,441.54375
64958,66.41025107514615,441.3216145833333
65004,64.86147563955379,441.3216145833333
65071,61.16922062078997,265.515625
65144,59.424639469448984,220.47699652777774
65204,61.59423707990557,219.7941017316017
65271,60.813707144215584,219.7941017316017
65344,59.88987689019643,
65404,60.48810680621963,176.08629261363637
65471,62.6645396281861,
65544,59.91527761233456,441.9552083333333
65604,59.0817768702792,441.9552083333333
65671,60.11514197339683,442.5658482142857
65744,66.05611853546111,
65804,66.8758513941337,176.20138888888889
65870,65.83740227172699,176.20138888888889
65944,58.49421256626718,175.65128348214287
66004,63.57333466304227,88.43191964285714
66071,62.972795673253366,
66143,61.61100754039956,309.9322916666667
66204,60.175354107640985,309.9322916666667
66271,63.31189938834466,196.6745205026455
66344,65.17812580487546,
66404,61.75441937935975,147.18547453703707
66471,62.152636396374525,147.18547453703707
66544,57.89189953399192,
66604,72.69490972097194,294.2574404761905
66671,62.177749555991554,
66743,71.05311249372636,262.58277529761904
66804,68.14312002422739,262.58277529761904
66871,68.13776677194343,
66944,62.012771987843365,307.1015625
67004,59.35746011772296,233.56684027777774
67071,59.10525156726959,
67144,60.18148544158238,
67204,59.8293031741835,173.49609375
67271,58.32122985596945,174.04513888888889
67344,61.73457836143656,175.58273237179486
67404,59.12216209198925,175.58273237179486
67471,60.324277582019555,261.97296626984127
67544,59.09469910590477,262.23719618055554
67604,68.10663371730269,262.4570707070707
67671,64.73992938496278,393.61979166666663
67743,65.00412956884252,393.61979166666663
67804,66.43922545991836,209.08035714285714
67871,60.76024422766986,
67943,61.80250638020729,119.05598958333333
68004,62.29911596763226,119.05598958333333
68071,62.629159868160414,116.77155671296295
68144,60.9205466045174,97.85308159722221
68204,60.78920229024696,
68271,61.28432550427367,295.7595486111111
68344,59.74375810536023,295.7595486111111
68404,58.90087204821591,294.4045928030303
68471,57.69584821992056,
68544,57.11087306079953,294.88560267857144
68604,56.15883798292251,294.88560267857144
68671,56.559303957913684,234.27734375
68743,57.54948898204176,
68804,62.653160316715045,260.9623015873016
68871,58.70424975659195,233.08244977678567
68944,56.4529549974456,233.08244977678567
69004,59.59229863859462,234.6171875
69071,58.55467061434132,196.76171875
69143,58.27607035888603,196.76171875
69205,58.509468907376394,
69271,61.5807437485816,468.26692708333337
69343,58.9814189229414,468.0091145833333
69404,57.87440636797007,
69471,58.41623471280262,467.66183035714283
69544,60.18983280383048,467.66183035714283
69604,59.38297517706181,234.14415922619048
69671,59.97583825531624,233.78238932291666
69744,65.31469081438202,272.98046875
69804,64.0582479392757,272.98046875
69871,63.110015626242856,232.73229166666664
69960,63.335266695712356,313.42795138888886
70004,62.16608683265031,261.57741477272725
70071,63.62240378590177,
70144,64.02541476553255,
70204,63.278387434715,124.69290865384617
70271,60.78813749856165,
70344,60.6145474103173,441.04166666666663
70404,59.75095732193911,
70471,59.29472570542886,
70544,59.08284446475985,524.37890625
70604,59.39211143701176,524.8424479166666
70671,68.37826098925132,262.75018601190476
70743,60.78740937845444,262.75018601190476
70804,61.38665458880965,
70871,60.387508676995,261.73714192708337
70943,60.88578666223145,
71004,58.03898014782039,175.88704427083334
71071,60.142756015346535,175.88704427083334
71144,60.27151377453783,
71204,58.889378635372964,440.984375
71271,59.631108391057055,263.23046875
71344,60.42348659347756,
71404,59.48907623173375,
71471,56.56335896405979,263.48229166666664
71544,63.56918972640224,310.0
71604,62.69667955011175,216.12276785714286
71671,63.88811413473523,216.12276785714286
71744,64.58445659522164,174.86024305555554
71804,62.4503641014934,146.76979993386243
71871,62.66318735073827,
71943,62.19469519867715,262.72135416666663
72004,62.56912245183912,262.72135416666663
72071,61.00935449743713,
72144,61.87357124573217,262.83110119047615
72204,60.92464482745417,
72271,59.35019292179753,
72343,59.48606594471396,440.3979166666666
72404,59.292017241684285,
72471,58.560306797413176,175.19609375
72544,60.780266608071386,87.83501041666663
72604,65.82377714702511,87.83501041666663
72671,60.958570500479425,
72744,60.93438846459948,220.44068287037035
72804,59.88558956878616,220.63671875
72871,62.90978565010981,220.63671875
72944,61.17567906986178,220.50151909722226
73004,60.10200702223821,307.083984375
73071,63.409243494668885,220.69661458333334
73144,60.57538687101776,176.10395408163262
73204,60.589109183017285,176.10395408163262
73271,60.658723821068534,
73344,64.29620841635723,245.59244791666669
73404,66.0298643833198,
73471,60.205282550078536,
73544,68.43689948548787,545.2213541666667
73604,66.90952422915281,305.18229166666663
73671,65.11107753827221,
73744,59.36700187698421,557.8431919642858
73804,71.82029123482681,557.8431919642858
73871,65.89154528170305,
73944,67.20824711595534,296.0024801587302
74004,68.18794064751889,293.081287202381
74071,66.21447994454827,213.90451388888889
74144,64.67395419383291,213.90451388888889
74204,63.565671442616605,
74271,68.43127525261633,236.02058531746027
74344,65.22016640790756,260.15919518849205
74404,65.86985188124766,260.15919518849205
74471,67.49587146119447,260.25483630952385
74544,64.94377112924818,
74604,65.34270740495748,396.4989583333333
74671,65.73938840027313,
74743,65.20645560513393,
74804,63.525340578165,587.75390625
74871,70.56830176742812,788.3854166666667
74958,65.50582006105448,783.1640625
75004,65.727192240384,783.1640625
75071,65.36697672232135,
75143,66.49807651175945,1181.0677083333335
75204,64.74795907969951,
75271,63.32693507768484,290.703125
75344,66.81741835055512,290.703125
75404,70.89144819379918,
75471,68.58306214200124,410.01302083333337
75543,67.91158505335261,411.92057291666663
75604,67.76254531613554,411.92057291666663
75671,67.82270192900272,258.5703125
75743,65.23156257629668,293.96484375
75804,66.44970151668716,395.8854166666667
75871,68.2405257716989,
75944,66.42249694152565,
76004,67.76108817925083,397.25911458333337
76071,67.57605684710418,397.62369791666663
76143,65.9314002202653,389.0234375
76204,66.79019213169627,389.0234375
76271,65.87711077239693,388.88020833333337
76343,67.49930931707708,394.73307291666663
76404,67.40731683003827,390.36458333333337
76471,67.394584162013,387.45442708333337
76543,66.6315776487417,387.45442708333337
76604,65.50292207999833,397.1875
76671,64.22024528166226,395.9583333333333
76743,67.99375843063058,395.71614583333337
76804,66.37358220444528,391.84895833333337
76871,66.46511943237677,391.84895833333337
76944,65.12633307589942,393.96484375
77004,64.11318625447446,389.68098958333337
77071,64.93215670751988,
77143,64.96643943255476,389.81770833333337
77204,62.56133484374672,389.81770833333337
77271,64.59041140173196,391.4388020833333
77343,63.783123056095015,394.8567708333333
77404,65.38799869965,391.69270833333337
77471,65.29971858038941,391.69270833333337
77543,63.78894420822693,391.75130208333337
77604,63.11333981384301,292.91666666666663
77671,65.72098590432468,292.36979166666663
77743,63.76109200011566,393.37890625
77804,64.53403202683954,393.37890625
77873,64.49946382745117,296.1669921875
77943,64.27840735472303,392.7708333333333
78004,64.01145231574128,396.8489583333333
78071,64.37848030388349,396.8489583333333
78144,64.82046494139907,393.29427083333337
78204,65.31409168857289,291.3948567708333
78270,65.06506250051245,381.2825520833333
78344,62.2816543734535,
78404,61.20630188438059,
78471,60.03941952909368,2085.9375
78543,56.3409016246521,
78604,61.95934228618949,319.07552083333337
78671,56.469288755022056,319.07552083333337
78744,55.08533758901165,193.7065972222222
78804,53.69453355252908,
78871,54.516544390522775,775.859375
78943,55.25134249525178,797.109375
79004,52.09405086595865,797.109375
79071,51.38971785621585,773.4375
79144,52.09780335663928,
79204,54.83896683957631,787.03125
79271,54.031600006978586,
79343,56.00096893093066,
79404,55.765878028614615,342.6674107142857
79471,53.456246273438985,
79543,60.73473830536471,318.68489583333337
79604,59.867175560083446,318.68489583333337
79671,60.84447936570206,
79743,63.26611509457433,2282.34375
79804,61.21057308230236,
79871,62.737122378786026,1585.15625
79956,58.64519980444298,
80004,59.477576063362974,
80071,59.66350613357665,1578.59375
80143,60.06169422676483,1702.96875
80204,61.60597269695178,1702.96875
80271,61.03318202523411,
80344,64.6019789959945,250.27734375
80404,59.782024366104565,
80471,65.31097081025041,195.921875
80544,61.72407337909088,195.921875
80604,62.92331844701346,
80671,62.124592865070966,319.50669642857144
80744,61.19003027250055,
80804,64.66678890999025,
80871,61.78483987857983,394.51953125
80944,62.68494661718382,394.64192708333337
81004,60.38693663944588,333.96875
81071,61.410224808963065,
81143,60.81478008613356,
81204,61.60620372580124,1566.875
81271,59.02041529867732,
81344,59.602447714444786,551.2109375
81404,65.36932607838531,551.2109375
81471,62.10135719110296,293.58333333333337
81543,63.186844745429305,
81604,61.93429054537236,782.921875
81671,62.090778192466736,
81744,63.74662761407695,
81804,63.49531423209855,349.40625
81871,63.47661514082064,
81943,62.21857956561779,1579.84375
82004,64.35939556468043,1579.84375
82071,62.85211986400115,
82144,63.693802642833546,2180.9375
82204,63.500081207161045,2157.8125
82271,63.5494106312963,
82343,65.54940180105784,
82404,63.7901855287184,1825.0
82471,63.76329995914049,1591.5625
82544,65.99359092988439,
82604,66.38671123363211,
82671,65.80727959639017,1171.875
82744,65.412697612828,
82804,68.5422828701767,318.26078869047615
82871,67.71423285062158,290.23065476190476
82943,66.00261332740637,290.23065476190476
83004,67.88739933821888,249.20572916666669
83070,69.04751077010013,263.94010416666663
83144,67.53623805599418,245.09151785714286
83204,66.31932075684283,
83271,66.58651866458686,
83344,67.57495404044457,156.171875
83404,66.41102322250956,
83471,66.98782696168878,1126.5625
83544,66.69999218859812,
83604,65.81220332252616,
83671,65.99586166337862,1172.5
83743,67.78854671769679,
83804,65.61667744630942,415.48177083333337
83871,64.87431390017113,415.48177083333337
83943,65.46521441752003,
84004,67.63158048079328,1201.71875
84071,66.9052070458843,1106.5625
84143,66.94607743277626,
84204,68.13207574989016,
84271,66.67486294218703,288.640625
84343,65.54202321914862,
84404,66.16820816615504,352.3065476190476
84471,65.35260058877488,352.3065476190476
84544,68.25873035775255,390.67708333333337
84604,67.94547017475799,
84671,67.90754328660799,303.8206845238095
84744,67.81310802912425,396.76822916666663
84804,66.21161216274525,396.76822916666663
84871,45.67426344852574,
84958,46.548212456042634,788.125
85004,67.6325274284832,1076.875
85071,56.62405532650265,1076.875
85143,63.570629070778644,
85204,62.36845239357116,269.84654017857144
85271,39.85606083052436,178.88454861111111
85344,39.88380565222008,131.03125
85404,40.314084642516235,131.03125
85471,68.35004859567556,195.7109375
85544,67.03445976634036,
85604,64.01167648250585,449.53645833333337
85671,67.94956037761756,
85743,71.21389966700647,
85804,66.86471366906088,1677.96875
85871,63.450446008456154,1945.9375
85944,66.2925410199978,1160.78125
86004,64.37481502215539,1160.78125
86071,68.31974657483676,
86144,65.74444866502895,569.0904017857142
86204,67.58389062539828,391.7864583333333
86271,69.54523503555988,390.48502604166663
86343,63.15275758355742,390.48502604166663
86404,69.34777471547223,
86471,62.86392016920966,776.875
86544,69.40313584168305,
86604,67.34151102812496,
86671,54.03120521175818,378.2666015625
86743,42.17009909804205,
86804,44.846556726169204,246.484375
86871,43.287872003545345,
86944,43.398487830376375,
87004,41.724569744005876,739.921875
87071,41.34782529381855,
87143,40.45987605660968,739.296875
87204,40.12752887491216,739.296875
87271,43.9022836246913,743.10546875
87343,65.70643913284462,
87404,67.6873183067404,751.1328125
87471,68.29367722006292,578.1947544642858
87544,68.00485713622989,578.1947544642858
87604,65.36300187831084,320.17857142857144
87671,62.31296245836329,376.34765625
87744,69.11007578047104,
87804,65.41203816347787,
87871,65.7115437415397,488.140625
87943,62.7685180468615,371.69531249999994
88004,66.33961251619822,377.2760416666667
88071,68.91388969363354,377.23090277777777
88144,64.27645613237873,377.23090277777777
88204,64.51245148504765,386.56138392857144
88271,64.36980989943747,369.8511904761905
88344,65.61749001542641,336.484375
88404,64.15541567785112,336.484375
88471,63.66631181858818,263.0199032738095
88544,62.418086217009275,
88604,60.62025505316672,1222.65625
88671,57.0678774162804,
88744,58.01665031377353,
88804,65.53082969957481,2447.96875
88871,59.80399285823833,
88943,54.25139524439413,287.9408482142857
89004,67.15306075624967,287.9408482142857
89071,50.19863713967843,331.63690476190476
89143,64.19933785513848,482.41517857142856
89204,62.769909073918484,
89271,66.86427739983456,859.1341145833333
89344,66.00067662553813,764.84375
89404,64.15819564291212,764.84375
89471,60.36791326245903,401.37760416666663
89544,65.9401865310092,394.24479166666663
89604,58.75913959171942,404.1076388888889
89671,66.80050816700783,404.1076388888889
89744,63.25811318067012,319.19940476190476
89804,63.29776679276246,
89871,64.81367516294884,2018.125
89959,61.32929510742631,
90004,66.16181963968886,
90071,56.62910751942996,1191.5625
